0.00505633634789063,0.0167701355381747,3.61398021137101,3.62512230698628,0.119811416558681,0.261381312344862,1.77508314898108,0.0193752293116092,0.00979433941023191,0.0326376538285617,0.00918190927105331
0.00730873898198942,0.0168580724922118,3.61831767051287,3.63020361256044,0.120145291799538,0.260543463346711,1.78200056353866,0.0191839054754421,0.00968422005045354,0.0324612875561476,0.00921718746029542
0.00963188837143484,0.01694644273133,3.62268709317225,3.63533562560468,0.120486644230212,0.259707743631216,1.78885121629111,0.0189925772122853,0.00957398150035177,0.0322854133042731,0.00925248422726761
0.0120274391837482,0.0170352414001291,3.62708864863915,3.64051879957576,0.120835407070263,0.258874173805403,1.79563418516138,0.0188012445967486,0.00946362425016984,0.032110040260193,0.00928779950525477
0.0144970880816148,0.0171244646366317,3.63152252148691,3.64575360680018,0.121191514261413,0.258042771170752,1.80234860369216,0.0186099068987557,0.0093531484613706,0.031935177069949,0.00932313336711286
0.0170425482686381,0.0172141087361507,3.63598886476559,3.65104048316052,0.121554896797763,0.257213558499613,1.80899358980134,0.0184185646004162,0.00924255513937178,0.0317608336880238,0.00935848565263441
0.0196655875061338,0.0173041716322176,3.64048786701531,3.65637990719587,0.121925488204657,0.256386551463909,1.81556834686587,0.0182272164996063,0.00913184447109448,0.0315870187371315,0.00939385650286422
0.02236797656197,0.0173946512111492,3.64501966198196,3.66177229302543,0.122303217230214,0.255561775299125,1.82207203035124,0.0180358635581249,0.00902101805922362,0.0314137430149418,0.00942924564882824
0.0251515570457436,0.01748554778055,3.64958444365724,3.66721812690166,0.12268801742564,0.254739243652195,1.82850391539906,0.0178445040036854,0.00891007609972404,0.0312410150524408,0.00946465331620197
0.0280181551279023,0.0175768613376345,3.65418232203277,3.6727177953522,0.123079815155211,0.253918984720308,1.8348631909192,0.0176531393980602,0.00879902090707427,0.0310688466082671,0.00950007910286644
0.0309696898213334,0.0176685952823003,3.65881349921574,3.678271795374,0.123478544557462,0.253101009514706,1.84114920701947,0.01746176724873,0.00868785264395742,0.0308972460084342,0.00953552334505452
0.034008038986267,0.0177607523374071,3.66347805530733,3.68388047807658,0.123884129326051,0.252285349924565,1.84736118020056,0.0172703898942032,0.00857657448904617,0.0307262261382908,0.00957098547241629
0.0371352037258027,0.0178533398809362,3.66817620465922,3.68954435617691,0.124296504902177,0.251472013461907,1.85349854019622,0.0170790039096498,0.0084651864978543,0.0305557949530832,0.00960646596902982
0.040353107846081,0.0179463640881947,3.67290798925431,3.69526373505389,0.124715591832114,0.250661036714065,1.85956052332933,0.0168876126553539,0.00835369291097723,0.0303859666873549,0.00964196404827845
0.0436638408106358,0.0180398374031325,3.67767364166916,3.70103915061909,0.125141327774271,0.249852422526369,1.8655466453314,0.0166962114864763,0.0082420935635719,0.0302167486968054,0.00967748039327788
0.0470693639651024,0.0181337703118324,3.68247315492173,3.70687084908472,0.12557362940833,0.249046213524567,1.87145615243533,0.0165048051139239,0.00813039401087908,0.03004815685594,0.00971301393721354
0.0505718635972376,0.0182281816561953,3.6873067881472,3.71275940024964,0.126012437781671,0.248242406350304,1.87728865476737,0.0163133872920095,0.00801859370519198,0.0298801976158569,0.00974856563060948
0.0541733267021739,0.0183230872449796,3.69217447126612,3.71870497378715,0.126457664679797,0.247441051415178,1.88304339613024,0.0161219645145482,0.00790669983618238,0.0297128888644843,0.00978413404291023
0.0578760478600329,0.0184185139456134,3.6970765012928,3.72470818820472,0.126909256040889,0.246642137169755,1.88872009183019,0.0159305284392169,0.00779471124891523,0.0295462357507378,0.0098197204816761
0.0616820232855773,0.0185144840801969,3.70201272680528,3.73076911431241,0.127367117338669,0.245845724054959,1.89431796814021,0.0157390879025869,0.00768263716903766,0.0293802586495079,0.00985532304489108
0.0655936713829478,0.0186110345271813,3.70698349778761,3.73688843940783,0.127831201323952,0.24505178979543,1.89983685912187,0.0155476318284689,0.0075704755329034,0.0292149608981189,0.00989094351299574
0.0696129752725505,0.0187081955201618,3.71198855810957,3.74306610691309,0.128301405251494,0.244260407706332,1.90527595529405,0.0153561721126091,0.00745823810293053,0.0290503659524439,0.00992657937513152
0.0737424981413018,0.0188060163683906,3.71702833053554,3.74930289964033,0.128777691135753,0.24347154159026,1.91063522626478,0.0151646941347291,0.00734592150998856,0.028886474694629,0.00996223303258772
0.077984180124915,0.018904536855051,3.72210242453076,3.75559859738765,0.129259945496113,0.242685281205328,1.91591380506598,0.0149732137569766,0.00723354067374465,0.0287233143994082,0.00999790119214839
0.0823407573092531,0.0190038216672522,3.7272113613027,3.76195411351291,0.129748142721379,0.24190157244392,1.92111181728993,0.0147817117948559,0.00712109040630801,0.0285608826906886,0.0100335870629597
0.0868140872720895,0.0191039220522294,3.73235457845582,3.7683690184414,0.13024215532828,0.241120525938837,1.92622831285979,0.01459020921467,0.00700858954817837,0.0283992115699664,0.0100692863522979
0.091407116437114,0.0192049216638415,3.73753272848076,3.77484440138641,0.130741974003889,0.24034206474469,1.93126359784825,0.0143986809952158,0.00689603043866367,0.0282382944124011,0.0101050033111681
0.0961215679768212,0.0193068854443934,3.74274503024059,3.7813795660231,0.131247453079008,0.239566325819101,1.93621660920809,0.0142071546205359,0.00678343677209089,0.0280781690527763,0.0101407323780043
0.10096064808512,0.0194099203861322,3.74799230905144,3.78797583530933,0.13175860445384,0.238793203349259,1.94108786240983,0.0140155976598598,0.00667079759298403,0.0279188234093625,0.0101764791356567
