0,0,-4
10.4258342913045,-1.47041628676898,8.36926072803578
-0.651302527072917,-5.46334608546396,9.27985407687879
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
10.520590966453,-7.12020914172164,12.276362663873
-3.57661800146524,-0.69675316312308,12.719655926263
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
10.3228513140363,-1.45479258032371,8.37090441695831
-0.740542746421193,-5.43503055789399,9.31798998630236
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
10.4171947040209,-7.05059557408747,12.2801365888599
-3.68046330960567,-0.691417406194653,12.7242619596803
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
10.2198732476897,-1.43918056206335,8.37255699755966
-0.829768147269748,-5.4067134533758,9.35614203024253
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
10.3137957233598,-6.9809621643269,12.2839277648615
-3.78430575188135,-0.68609091501718,12.7288644299679
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
10.1169001527267,-1.42358047041422,8.37421853480651
-0.9189785220022,-5.37839499245672,9.39431007235343
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
10.2103939731839,-6.91130877051069,12.2877360806513
-3.88814491161455,-0.680774056899402,12.7334631393799
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
10.0139316529772,-1.40799248283071,8.37588910049986
-1.00817403573852,-5.35007528442916,9.43249412707661
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
10.1069889678012,-6.84163495587239,12.2915614277767
-3.99198079574016,-0.67546718517157,12.7380579047451
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.91096802084419,-1.39241688026382,8.37756875575853
-1.09735428584034,-5.32175462601401,9.47069395698407
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
10.0035808772556,-6.77194072308981,12.2954036598371
-4.09581273986762,-0.670170695262624,12.74264850897
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.80800861831558,-1.37685381124605,8.37925757621584
-1.1865196519936,-5.29343307291699,9.50890965040839
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.90016896216606,-6.70222545963722,12.2992626495993
-4.1996409796662,-0.664884944511495,12.7472347705222
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.70505396745028,-1.36130360518496,8.38095561828729
-1.27566950249174,-5.26511100954351,9.54714085293309
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.79675365359703,-6.63248933944095,12.3031382112219
-4.30346456231107,-0.659610358698678,12.7518164510979
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.60210311454836,-1.34576637399673,8.3826629622274
-1.3648044765402,-5.23678842432856,9.58538774513581
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.69333390615843,-6.56273153849174,12.3070301980544
-4.40728400373124,-0.654347296887929,12.7563933729498
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.49915689477262,-1.33024250530316,8.38437965838717
-1.4539236569,-5.20846580799817,9.62364983002063
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.58991047771091,-6.49295244626118,12.3109383793253
-4.51109799582698,-0.64909621868414,12.7609652735976
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.39621395682933,-1.31473206249442,8.38610579286195
-1.54302801132682,-5.18014306036462,9.66192740914606
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.48648193654375,-6.42315097260829,12.3148625892121
-4.61490741440978,-0.643857481165454,12.7655319824779
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.29327554264945,-1.29923550562941,8.38784140795955
-1.63211625430053,-5.15182080546717,9.7002198059646
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.38304946371663,-6.35332778761369,12.3188025450882
-4.71871049862688,-0.638631582668692,12.7700932086828
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.19033978797482,-1.28375283265673,8.38958659735904
-1.7211897798715,-5.12349882398885,9.73852748417782
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.27961112746652,-6.28348145773502,12.3227580633104
-4.8225085973276,-0.633418872900155,12.7746487937149
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
9.08740847170146,-1.26828459566575,8.39134139257797
-1.81024681976002,-5.09517791036314,9.77684953695039
-14.2605841940071,-16.3557550585106,11.699832014957
0,0,3.23179411498476
9.17616866547143,-6.213613023863,12.3267288007529
-4.92629936243102,-0.628219895546162,12.7791984124424
-14.2605841940071,-8.94662907329948,6.3998303278128
0,0,-4
8.98447906045471,-1.25283070417307,8.39310589727258
